title,price,isbn,publication_year,language,cover_type,pages_number,book_id,author_id,publisher_id,genre,rating
Я и Оно,3700.0,9785699741755,2015.0,Russian,Flexible,648.0,16892,510,35,Self-Help,3.1
По ту сторону добра и зла,2600.0,9785699741779,2014.0,Russian,Flexible,1008.0,16893,435,35,Self-Help,4.0
Токио,500.0,9785699737253,2014.0,Russian,Soft,128.0,16894,4662,35,Fiction,1.3
Блюз мертвых птиц,2400.0,9785699734825,2014.0,Russian,Hard,512.0,16895,4663,35,Self-Help,1.1
V.,1000.0,9785699737215,2014.0,Russian,Hard,672.0,16896,1195,35,Mystery,1.6
Родос,500.0,9785699734573,2013.0,Russian,Soft,128.0,16897,4648,35,Mystery,0.7
Пекин,500.0,9785699734559,2014.0,Russian,Soft,128.0,16898,4664,35,Biography,3.2
Ницца,500.0,9785699734566,2014.0,Russian,Soft,128.0,16899,4654,35,Mystery,3.0
Клип-Трансерфинг,2900.0,9785699734023,2014.0,Russian,Soft,360.0,16900,2704,35,Biography,4.1
Английский шаг за шагом. Часть 1,5400.0,9785699731206,2014.0,Russian,Hard,576.0,16901,3320,35,Biography,2.5
Краткий самоучитель немецкой грамматики,2300.0,9785699729166,2015.0,Russian,Soft,256.0,16902,4665,35,Fantasy,1.6
Анжелина и холостяки,500.0,9785699730438,2014.0,Russian,Hard,384.0,16903,4666,75,Thriller,3.3
Ловкость рук,4300.0,9785699729074,2014.0,Russian,Hard,384.0,16904,4667,35,Non-Fiction,3.1
Цена неравенства. Чем расслоение общества грозит нашему будущему,8000.0,9785699725403,2015.0,Russian,Hard,512.0,16905,2676,35,Non-Fiction,0.8
Титан,4400.0,9785699722310,2017.0,Russian,Hard,640.0,16906,114,35,Fantasy,1.8
Дикие карты. Книга 5. Блеф,2200.0,9785699712090,2014.0,Russian,Hard,576.0,16907,1875,35,Thriller,3.2
Шкатулка желаний,1600.0,9785699720453,2014.0,Russian,Hard,224.0,16908,4668,35,Biography,1.2
Четыре сестры-королевы,500.0,9785699709366,2014.0,Russian,Hard,576.0,16909,4669,35,Mystery,3.4
Когда Ницше плакал,2600.0,9785699707348,2014.0,Russian,Flexible,720.0,16910,673,35,Fiction,3.1
"Игры, в которые играют люди. Люди, которые играют в игры",4000.0,9785699707362,2014.0,Russian,Soft,1224.0,16911,1637,35,Thriller,3.9
Солнечный удар,800.0,9785699707461,2014.0,Russian,Hard,640.0,16912,236,35,Mystery,0.4
The Best Of Wilkie Collins. Лучшие романы Уилки Коллинза,1000.0,9785699703807,2014.0,Russian,Soft,1040.0,16913,351,35,History,4.0
S.N.U.F.F.,3500.0,9785699703623,2017.0,Russian,Soft,512.0,16914,489,35,Romance,0.4
Война и мир. Том 1-2,4800.0,9785699702879,2017.0,Russian,Hard,928.0,16915,491,35,Thriller,4.3
Тихая моя родина,2400.0,9785699698059,2016.0,Russian,Hard,352.0,16916,4670,35,Fiction,1.8
Император революции,27200.0,9785699700196,2017.0,Russian,Box,240.0,16917,4092,35,Non-Fiction,1.9
Реликвия Времени,1000.0,9785699697649,2014.0,Russian,Ultrathin,416.0,16918,4671,35,Biography,1.1
Рубайат,3600.0,9785699693429,2017.0,Russian,Hard,480.0,16919,111,35,History,1.0
Говорю красиво: для детей 6-7 лет. В 2 частях. Часть 2,1600.0,9785699692620,2013.0,Russian,Soft,56.0,16920,2627,35,Science Fiction,1.1
Пишу красиво: для детей 6-7 лет в 2-х частях. Часть 2,1600.0,9785699691371,2017.0,Russian,Soft,56.0,16921,2627,35,Thriller,4.3
Крэнфорд,3500.0,9785699687145,2014.0,Russian,Soft,336.0,16922,3356,35,History,0.7
"Германия. Путеводитель, карта",500.0,9785699687671,2015.0,Russian,Soft,128.0,16923,2683,35,Mystery,1.7
Лучшие произведения Льюиса Кэрролла,1500.0,9785699684793,2014.0,Russian,Soft,464.0,16924,62,35,Fantasy,3.9
Сардиния,500.0,9785699682034,2014.0,Russian,Soft,128.0,16925,2662,35,Mystery,3.0
Лучшие рассказы О. Генри,3600.0,9785699684335,2015.0,Russian,Soft,704.0,16926,1062,35,Fiction,0.6
"Зеленые тени, Белый Кит",1900.0,9785699677993,2016.0,Russian,Soft,384.0,16927,1236,35,Biography,4.7
Жизнь и судьба,2600.0,9785699679904,2017.0,Russian,Soft,992.0,16928,4068,35,Non-Fiction,3.9
Мадрид,500.0,9785699678273,2014.0,Russian,Soft,128.0,16929,3261,35,Mystery,2.8
Барселона,800.0,9785699674831,2014.0,Russian,Soft,128.0,16930,3255,16,Self-Help,1.0
Девушка пела в церковном хоре,1900.0,9785699667482,2017.0,Russian,Hard,416.0,16931,3296,35,Thriller,4.0
Гордость и предубеждение,3600.0,9785699654758,2017.0,Russian,Hard,672.0,16932,350,35,Self-Help,1.9
От Руси к России,2200.0,9785699665273,2013.0,Russian,Soft,384.0,16933,2951,35,Thriller,0.8
Познаю мир։ Часть 2,1600.0,9785699659692,2017.0,Russian,Soft,56.0,16934,2637,35,Mystery,1.4
"Бран Мак Морн, последний король",3200.0,9785699660124,2014.0,Russian,Hard,688.0,16935,3907,35,Fantasy,0.9
Клип-трансерфинг: Принципы управления реальностью,7300.0,9785699659135,2013.0,Russian,Hard,336.0,16936,2704,35,Science Fiction,4.2
Сказки,11300.0,9785699655083,2014.0,Russian,Hard,192.0,16937,226,35,History,1.5
Бесы,4400.0,9785699655120,2016.0,Russian,Hard,704.0,16938,493,35,Biography,3.7
Война и мир. Том 1-2,4600.0,9785699654949,2013.0,Russian,Hard,928.0,16939,491,35,Thriller,1.7
Унесенные ветром. Том 2,3600.0,9785699653973,2017.0,Russian,Hard,672.0,16940,1587,35,Fiction,2.0
Анна Каренина,4600.0,9785699654673,2017.0,Russian,Hard,960.0,16941,491,35,Romance,1.1
Пишу красиво: для детей 6-7 лет в 2-х частях. Часть 1,1600.0,9785699651894,2015.0,Russian,Soft,56.0,16942,2627,35,Self-Help,1.3
Прежде чем я упаду,2200.0,9785699642434,2013.0,Russian,Soft,480.0,16943,3267,35,Fiction,2.5
Милан,2900.0,9785699650255,2012.0,Russian,Hard,128.0,16944,3517,35,Science Fiction,1.6
Синдром Петрушки,3900.0,9785699639656,2016.0,Russian,Soft,512.0,16945,2597,35,Non-Fiction,3.2
"Лучшее из Саги о Форсайтах: Собственник, Последнее лето Форсайта, В петле, Пробуждение, Сдается внае",1000.0,9785699638550,2013.0,Russian,Soft,800.0,16946,2652,35,History,0.0
Лучшие романы Томаса Майна Рида,1500.0,9785699632190,2013.0,Russian,Soft,992.0,16947,2795,35,History,2.9
Полное собрание стихотворений и поэм в одном томе,5300.0,9785699628254,2017.0,Russian,Hard,640.0,16948,4672,35,Fantasy,4.1
Ярмарка тщеславия,3300.0,9785699629893,2016.0,Russian,Soft,896.0,16949,202,35,Science Fiction,0.4
Ницца. Путеводитель (+ карта),500.0,9785699626977,2013.0,Russian,Soft,128.0,16950,4654,35,Biography,2.0
Английский язык. для детей 5-6 лет. Часть 2,1600.0,9785699623907,2018.0,Russian,Soft,56.0,16951,3649,35,Fantasy,4.7
Хочу читать: для детей 5-6 лет. В 2 частях. Часть 2,1600.0,9785699624096,2017.0,Russian,Soft,56.0,16952,2637,35,Mystery,0.1
Узнаю звуки и буквы: для детей 4-5 лет. В 2 частях. Часть 2,1600.0,9785699623655,2013.0,Russian,Soft,56.0,16953,2716,35,History,0.2
Дикие карты. Книга 4. Тузы за границей,2200.0,9785699621897,2013.0,Russian,Hard,544.0,16954,1875,35,Non-Fiction,2.8
Похождения бравого солдата Швейка,2700.0,9785699623068,2016.0,Russian,Soft,800.0,16955,4673,35,Romance,3.2
За правое дело. Жизнь и судьба,6800.0,9785699621538,2017.0,Russian,Hard,1408.0,16956,4068,35,Science Fiction,2.4
Лучшие романы сестер Бронте,1500.0,9785699618927,2013.0,Russian,Soft,1072.0,16957,3626,35,Self-Help,4.0
Москва,500.0,9785699620418,2010.0,Russian,Soft,128.0,16958,3517,35,Thriller,2.4
Война и мир. Том 1-2,3400.0,9785699614677,2016.0,Russian,Soft,960.0,16959,491,35,Fiction,2.7
Познаю мир: родная страна. Часть 2,1600.0,9785699611492,2013.0,Russian,Soft,64.0,16960,3327,35,Science Fiction,3.6
Познаю мир: родная страна. Часть 1,1600.0,9785699610075,2013.0,Russian,Soft,64.0,16961,3327,35,Thriller,4.5
Лучшие расследования Шерлока Холмса,3700.0,9785699602636,2013.0,Russian,Soft,896.0,16962,384,35,Non-Fiction,3.5
Лучшие романы Марка Твена,1000.0,9785699608928,2013.0,Russian,Soft,720.0,16963,514,35,Thriller,0.7
Остров Крым,4300.0,9785699602797,2012.0,Russian,Ultrathin,608.0,16964,2443,35,Biography,4.6
Свет в твоем окне,1900.0,9785699599844,2017.0,Russian,Hard,320.0,16965,4658,35,Self-Help,3.8
Красное и черное,2500.0,9785699594849,2017.0,Russian,Soft,576.0,16966,194,35,Fiction,2.1
Сокровенное сказание,9400.0,9785699595617,2012.0,Russian,Hard,480.0,16967,4674,35,Non-Fiction,2.1
Надвигается беда,1800.0,9785699591251,2016.0,Russian,Soft,320.0,16968,1236,35,Biography,3.4
Гонконг,500.0,9785699588121,2013.0,Russian,Soft,128.0,16969,4675,35,Science Fiction,2.0
Декамерон. Избранные новеллы,1800.0,9785699582907,2016.0,Russian,Soft,288.0,16970,2099,35,Thriller,1.6
Пекин. Путеводитель (+ карта),500.0,9785699585410,2014.0,Russian,Soft,128.0,16971,4664,35,Self-Help,1.8
Собрание сочинений в одном томе,5600.0,9785699578122,2017.0,Russian,Hard,720.0,16972,4658,35,Self-Help,3.9
Великий Гэтсби. Метод комментированного чтения,3500.0,9785699570768,2012.0,Russian,Soft,304.0,16973,937,35,History,3.8
Апокрифический Трансерфинг. Иллюстрированное издание (подарочное издание),14800.0,9785699577217,2014.0,Russian,Hard,432.0,16974,2704,35,Science Fiction,1.6
Слезинки в красном вине,1900.0,9785699569427,2017.0,Russian,Soft,170.0,16975,1256,35,History,0.7
Кот без прикрас,1900.0,9785699569380,2012.0,Russian,Soft,160.0,16976,399,35,Fiction,4.4
Остров сокровищ,3600.0,9785699553594,2012.0,Russian,Soft,480.0,16977,353,35,Fantasy,4.0
Токио,500.0,9785699554744,2014.0,Russian,Soft,128.0,16978,4662,35,Non-Fiction,1.5
Паттайя,500.0,9785699551637,2013.0,Russian,Soft,128.0,16979,4676,35,Self-Help,3.3
Стоик,2400.0,9785699524730,2017.0,Russian,Soft,480.0,16980,114,35,Non-Fiction,1.3
Полное собрание повестей и рассказов о любви в одном томе,7000.0,9785699545490,2016.0,Russian,Hard,704.0,16981,236,35,Fantasy,3.1
Холодный дом. Шедевр мировой литературы в одном томе,6800.0,9785699537334,2017.0,Russian,Hard,896.0,16982,207,35,Science Fiction,0.1
Занимательная Греция. Капитолийская волчица,4400.0,9785699527700,2017.0,Russian,Hard,624.0,16983,3351,35,Self-Help,2.4
Игрок,1600.0,9785699530519,2016.0,Russian,Soft,224.0,16984,493,35,Fantasy,3.6
Немного солнца в холодной воде,1900.0,9785699520848,2011.0,Russian,Soft,224.0,16985,1256,35,Mystery,4.0
Принц Госплана,3000.0,9785699486915,2017.0,Russian,Soft,320.0,16986,489,35,Romance,1.6
Стамбул,500.0,9785699516995,2015.0,Russian,Soft,128.0,16987,4675,35,Fiction,3.7
Мадрид. Путеводитель,500.0,9785699469611,2014.0,Russian,Soft,128.0,16988,3261,35,Fiction,4.0
"Трое в лодке, не считая собаки",2000.0,9785699480913,2017.0,Russian,Soft,384.0,16989,2515,35,History,2.6
"Летнее утро, летняя ночь",2200.0,9785699455645,2016.0,Russian,Soft,208.0,16990,1236,35,Science Fiction,1.2
Унесенные ветром. Том 2,3100.0,9785699455249,2017.0,Russian,Soft,768.0,16991,1587,35,Self-Help,2.0
Молчание ягнят,3200.0,9785699440962,2017.0,Russian,Soft,496.0,16992,1788,35,Thriller,3.8
Читаю слова и предложения: для детей 5-6 лет. Часть 2,1600.0,9785699428595,2017.0,Russian,Soft,56.0,16993,2716,35,Thriller,4.1
Москва 2042,2500.0,9785699433988,2017.0,Russian,Soft,480.0,16994,4566,35,Mystery,0.9
Загадочная история Бенджамина Баттона,2200.0,9785699410514,2016.0,Russian,Soft,496.0,16995,937,35,Mystery,1.0
К западу от Октября,1800.0,9785699396863,2010.0,Russian,Soft,352.0,16996,1236,35,Thriller,0.7
"Аля, Кляксич и другие. Повести-сказки",3000.0,9785699402663,2016.0,Russian,Hard,640.0,16997,850,35,Self-Help,4.9
Романтические истории для девочек,2900.0,9785699380718,2016.0,Russian,Hard,512.0,16998,2895,35,Biography,4.8
Записки сиротки,2900.0,9785699380664,2011.0,Russian,Hard,576.0,16999,2895,35,Romance,2.8
Амстердам,2200.0,9785699373857,2017.0,Russian,Soft,192.0,17000,2622,35,Science Fiction,0.5
Кондуит и Швамбрания,2800.0,9785699376520,2007.0,Russian,Hard,416.0,17001,3577,35,Fiction,2.0
Алые паруса,2900.0,9785699371419,2010.0,Russian,Hard,576.0,17002,2523,35,Mystery,4.4
Современная реклама,28500.0,9785699307951,2011.0,Russian,Hard,880.0,17003,4677,35,Fantasy,1.7
Избранное,3200.0,9785699268184,2017.0,Russian,Hard,432.0,17004,4640,35,Mystery,4.5
Анна Каренина,4500.0,9785699143429,2018.0,Russian,Ultrathin,960.0,17005,491,35,Science Fiction,4.7
Девочка с Земли,2900.0,9785699114382,2010.0,Russian,Hard,512.0,17006,2492,35,Biography,4.1
Рассказы о животных,2900.0,9785699114399,2016.0,Russian,Hard,512.0,17007,4611,35,Biography,2.7
Гостья из будущего,2800.0,9785699114375,2015.0,Russian,Hard,480.0,17008,2492,35,Science Fiction,2.4
Толковый словарь русского языка,3000.0,9785699080700,2016.0,Russian,Hard,688.0,17009,4678,35,Self-Help,3.8
Малахитовая шкатулка,2900.0,9785699110544,2010.0,Russian,Hard,592.0,17010,4679,35,Self-Help,2.2
Танго утраченных грез,2500.0,9785699011155,2017.0,Russian,Hard,352.0,17011,4658,35,Mystery,3.4
Мальчик-с-пальчик,400.0,9785389133778,2017.0,Russian,Soft,16.0,17012,63,34,Thriller,4.0
Белая крепость,1700.0,9785389132849,2017.0,Russian,Soft,288.0,17013,116,15,Thriller,3.5
"Другие голоса, другие комнаты…",2000.0,9785389132832,2017.0,Russian,Soft,288.0,17014,2045,15,Romance,0.2
Разговор с мумией,1700.0,9785389132818,2017.0,Russian,Soft,416.0,17015,7,15,Fantasy,4.0
Пробуждение. Эвелина и ее друзья,2100.0,9785389132795,2017.0,Russian,Soft,416.0,17016,4680,15,Mystery,3.2
Двадцать тысяч лье под водой,2200.0,9785389132801,2017.0,Russian,Soft,512.0,17017,617,15,Self-Help,0.3
Малое собрание сочинений/Аксенов В.,4300.0,9785389132757,2017.0,Russian,Hard,672.0,17018,2443,15,History,1.7
Любовь к жизни,2100.0,9785389132788,2017.0,Russian,Soft,352.0,17019,197,15,Non-Fiction,4.0
Светила,2500.0,9785389131781,2017.0,Russian,Soft,928.0,17020,4681,15,Biography,1.1
До третьих петухов,1700.0,9785389131866,2018.0,Russian,Soft,320.0,17021,3552,15,Science Fiction,4.9
Искусство при свете совести,1700.0,9785389131767,2017.0,Russian,Soft,352.0,17022,1424,15,Self-Help,2.7
Скажи изюм,1800.0,9785389131729,2017.0,Russian,Soft,408.0,17023,2443,15,Fantasy,1.4
Ожог,2400.0,9785389131736,2017.0,Russian,Soft,608.0,17024,2443,15,Fantasy,3.8
Жизнь эльфов,2300.0,9785389131705,2017.0,Russian,Soft,320.0,17025,624,15,History,4.1
Питер Пэн и Венди,2000.0,9785389131682,2017.0,Russian,Soft,224.0,17026,453,15,History,4.0
Голодная гора,2500.0,9785389131699,2017.0,Russian,Soft,544.0,17027,2044,15,Romance,4.4
Mass Effect. Андромеда. Восстание на Нексусе,1800.0,9785389131651,2017.0,Russian,Hard,544.0,17028,4682,15,Non-Fiction,2.7
